epoch,stage,train_loss,train_cls_loss,train_ord_loss,train_unc_loss,train_kan_loss,train_accuracy,val_loss,val_cls_loss,val_ord_loss,val_unc_loss,val_kan_loss,val_accuracy
14,2,0.7007725610537029,0.34227799045789264,0.35849457006150914,0.0,0.0,75.16428571428571,0.7663908267908908,0.04581558708339296,0.05809556363903461,0.0,1.3249593516613574,99.56666666666666
15,2,0.6519001476516092,0.32108570797456326,0.33081443876280026,0.0,0.0,78.08571428571429,0.6953806769340596,0.015260627929200517,0.02382766174033601,0.0,1.3125847749253536,99.6
16,2,0.6870222864079834,0.33326402832196467,0.35375825675551514,0.0,0.0,78.73571428571428,0.6929162664616362,0.025248500122193325,0.02732462558816088,0.0,1.280686285267485,99.73333333333333
17,2,0.7649390032232131,0.3778330294170032,0.38710597260404894,0.0,0.0,75.71428571428571,0.7842746503809666,0.05555104071948123,0.05802798600114407,0.0,1.3413912514422803,99.4
18,2,0.7238873760056465,0.35017277044054734,0.3737146040024959,0.0,0.0,79.52857142857142,0.672363041563237,0.012062905415734078,0.015953184858440085,0.0,1.2886938985357894,99.76666666666667
19,2,0.7193395447369493,0.34702375493007787,0.37231578747708655,0.0,0.0,76.12142857142857,0.7394650689464934,0.036458888487454426,0.04177223550195389,0.0,1.3224678927279534,99.83333333333333
20,2,0.7353975682387279,0.36054949039605066,0.3748480790284341,0.0,0.0,77.12142857142857,0.7144404703632314,0.029907563661641264,0.03608918941005113,0.0,1.2968874269343438,99.8
21,2,0.626917372337281,0.3006248102203211,0.3262925599142218,0.0,0.0,78.95714285714286,0.7362292272613403,0.036352909606029375,0.045449307981006645,0.0,1.3088540187541475,99.8
22,2,0.7059955330525438,0.344928732813346,0.3610668011289701,0.0,0.0,77.57857142857142,0.7655003742968782,0.051693581639135136,0.04837290304613874,0.0,1.3308677825521915,99.83333333333333
23,2,0.623618806494383,0.29822634401224934,0.3253924660071025,0.0,0.0,80.57857142857142,0.6652505251955478,0.00724940370282832,0.012265562382031312,0.0,1.2914711192567299,99.76666666666667
24,2,0.7627670740037327,0.3647335858083796,0.3980334899483273,0.0,0.0,77.80714285714286,0.7082405920992506,0.03268546955858139,0.03457953582735772,0.0,1.2819511719206547,99.9
25,2,0.6947946278315907,0.3387097444825386,0.35608488520034315,0.0,0.0,77.52857142857142,0.671608235607756,0.006118006607953539,0.009287920691310726,0.0,1.3124046186183362,99.8
26,3,0.7136780004633418,0.3378768960155119,0.37580110294267016,0.0,0.0,78.24285714285715,0.7225382194874135,0.03636492650084039,0.03762935268435073,0.0,1.2970878792569993,99.76666666666667
27,3,0.6368165003108158,0.30542907811311487,0.3313874215373746,0.0,0.0,78.65714285714286,0.689834807781463,0.016234894451546543,0.021010162288996766,0.0,1.3051795046380226,99.83333333333333
28,3,0.6810229487238599,0.32472983325572313,0.3562931129961717,0.0,0.0,79.52142857142857,0.7423280407773688,0.04238679941664351,0.044167584085718116,0.0,1.3115473091602325,99.73333333333333
29,3,0.7049757316089278,0.33342412272766725,0.3715516068967597,0.0,0.0,77.40714285714286,0.685768834136902,0.011742477176433548,0.0177967670234911,0.0,1.3124591746228806,99.83333333333333
30,3,0.6890426210808721,0.3283408617499932,0.360701757055265,0.0,0.0,78.52142857142857,0.6975543518015679,0.02162892472474499,0.025645264345122144,0.0,1.3005603291886918,99.83333333333333
31,3,0.6788053463006363,0.3215859498927224,0.3572193973706493,0.0,0.0,79.11428571428571,0.6825062895708895,0.016278329929535058,0.021422558642448263,0.0,1.289610799322737,99.83333333333333
32,3,0.6690092450484222,0.31600975362597883,0.35299949009770415,0.0,0.0,77.30714285714286,0.691891017746418,0.014515815015406684,0.01983634220000277,0.0,1.315077725877153,99.83333333333333
33,3,0.6873187688306228,0.3231191302540006,0.36419964028353197,0.0,0.0,79.66428571428571,0.7085481856731658,0.026101170087906907,0.0312746631060826,0.0,1.3023447134393327,99.83333333333333
